Name,Imdb,Status,Netflix us,Hulu us,Disney plus us,Appletv plus us
The Body Human: The Body Beautiful,tt0336059,won,false,false,false,
The Cousteau Odyssey,tt0076996,nominated,false,false,false,
Operation: Lifeline,tt0138974,won,false,false,false,
A Christmas Carol at Ford's Theatre,tt0336166,nominated,false,false,false,
Bob Hope's Overseas Christmas Tours: Around the World with the Troops - 1941-1972,tt0331439,nominated,false,false,false,
Skinflint: A Country Christmas Carol,tt0326163,nominated,false,false,false,
The Body Human: The Magic Sense,tt0336060,won,false,false,false,
Bill Moyers' Journal,tt0335625,nominated,false,false,false,
Picasso: A Painter's Diary,tt0337016,nominated,false,false,false,
Edward & Mrs. Simpson,tt0080212,won,false,false,false,
The Duchess of Duke Street,tt0077004,nominated,false,false,false,
Eischied,tt0078609,nominated,false,false,false,
Paris,tt0078668,nominated,false,false,false,
Fred Astaire: Change Partners and Dance,tt0080759,won,false,false,false,
Fred Astaire: Puttin' on His Top Hat,tt0080760,nominated,false,false,false,
Winter Olympics '80: The World Comes to America,tt0337485,nominated,false,false,false,
The 34th Annual Tony Awards,tt0324954,won,false,false,false,
AFI Life Achievement Award: A Tribute to James Stewart,tt0268606,nominated,false,false,false,
The 52nd Annual Academy Awards,tt0331409,nominated,false,false,false,
The Kennedy Center Honors: A Celebration of the Performing Arts,tt0319664,nominated,false,false,false,
The Benny Hill Show,tt0063869,nominated,false,false,false,
Olivia Newton-John: Hollywood Nights,tt0330718,won,false,false,false,
Perry Como's Christmas in New Mexico,tt0336168,nominated,false,false,false,
The Muppet Show,tt0074028,won,false,false,false,
A New Kind of Family,tt0078664,nominated,false,false,false,
Fridays,tt0080219,nominated,false,false,false,
The Associates,tt0078563,nominated,false,false,false,
Tenspeed and Brown Shoe,tt0080289,nominated,false,false,false,
Off the Minnesota Strip,tt0081264,won,false,false,false,
This Year's Blonde,tt0081623,nominated,false,false,false,
Carol Burnett & Company,tt0334837,nominated,false,false,false,
Bugs Bunny's Bustin' Out All Over,tt0154262,nominated,false,false,false,
Daisy-Head Mayzie,tt0111933,nominated,false,false,false,
Tiny Toons' Night Ghoulery,tt0123298,nominated,false,true,false,
"Going, Going, Almost Gone! Animals in Danger",tt0123869,won,false,false,false,
In Search of Dr. Seuss,tt0110121,nominated,false,false,false,
Lamb Chop and the Haunted Studio,tt0243371,nominated,false,false,false,
Smart Kids,tt0451203,nominated,false,false,false,
A Tribute to Black Music Legends,tt0124174,nominated,false,false,false,
Disney's Young Musicians Symphony Orchestra,tt0484264,nominated,false,false,false,
Eric Clapton: Nothing But the Blues,tt0112979,nominated,false,false,false,
The 3 Tenors in Concert 1994,tt0198270,nominated,false,false,false,
Robbie Robertson: Going Home,tt0124095,nominated,false,false,false,
September Songs: The Music of Kurt Weill,tt0114392,nominated,false,false,false,
The 38th Annual Pablo Casals Festival,tt0484250,nominated,false,false,false,
Earth 2,tt0108758,won,false,false,false,
Fatherland,tt0109779,nominated,false,false,false,
Scarlett,tt0108915,won,false,false,false,
Liz: The Elizabeth Taylor Story,tt0113680,nominated,false,false,false,
The Piano Lesson,tt0114127,nominated,false,false,false,
Greatest Hits on Ice,tt0123801,nominated,false,false,false,
Citizen X,tt0112681,nominated,false,false,false,
House of Buggin',tt0112007,nominated,false,false,false,
My Antonia,tt0113892,won,false,false,false,
Big Dreams & Broken Hearts: The Dottie West Story,tt0112498,nominated,false,false,false,
Family Album,tt0109537,nominated,false,false,false,
My Brother's Keeper,tt0113894,nominated,false,false,false,
Take Me Home Again,tt0111353,nominated,false,false,false,
A Woman of Independent Means,tt0112226,won,false,false,false,
Avonlea,tt0098900,won,false,false,false,
One West Waikiki,tt0108889,nominated,false,false,false,
"Men, Movies & Carol",tt0110491,won,false,false,false,
Nancy Kerrigan Special: Dreams on Ice,tt0237486,nominated,false,false,false,
She TV,tt0108924,nominated,false,false,false,
The Nanny,tt0106080,won,false,false,false,
My So-Called Life,tt0108872,nominated,false,false,false,
The Burning Season: The Chico Mendes Story,tt0109351,won,false,false,false,
The 67th Annual Academy Awards,tt0268875,won,false,false,false,
The Kennedy Center Honors: A Celebration of the Performing Arts,tt0319676,nominated,false,false,false,
The Magic of David Copperfield XVI: Unexplained Forces,tt0123988,won,false,false,false,
Eagles: Hell Freezes Over,tt0123815,nominated,false,false,false,
Sinatra Duets,tt0124122,nominated,false,false,false,
Indictment: The McMartin Trial,tt0113421,won,false,false,false,
Amelia Earhart: The Final Flight,tt0109096,nominated,false,false,false,
Futurequest,tt0302108,nominated,false,false,false,
Science Fiction: A Journey Into the Unknown,tt0124112,nominated,false,false,false,
The Promised Land,tt0124081,nominated,false,false,false,
Naomi & Wynonna: Love Can Build a Bridge,tt0113931,nominated,false,false,false,
"Sister, Sister",tt0108927,won,false,false,false,
The 48th Annual Tony Awards,tt0333040,nominated,false,false,false,
The Show Formerly Known as the Martin Short Show,tt0448755,won,false,false,false,
Alien Nation: Dark Horizon,tt0109078,nominated,false,false,false,
Star Trek: Deep Space Nine,tt0106145,won,true,true,false,
The Adventures of Young Indiana Jones: Hollywood Follies,tt0111806,won,false,false,false,
30 Years of National Geographic Specials,tt0112256,nominated,false,false,false,
Children of the Dust,tt0113195,nominated,false,false,false,
Kingfish: A Story of Huey P. Long,tt0113550,nominated,false,false,false,
Barbra: The Concert,tt0112456,won,false,false,false,
The Walt Disney Company Presents the American Teacher Awards,tt0484301,nominated,false,false,false,
A Season of Hope,tt0114372,nominated,false,false,false,
Cagney & Lacey: Together Again,tt0112615,nominated,false,false,false,
OP Center,tt0114691,won,false,false,false,
See Jane Run,tt0114382,nominated,false,false,false,
Late Show with David Letterman: Video Special,tt0285669,nominated,false,false,false,
Rosie O'Donnell,tt0484288,nominated,false,false,false,
The Sound of Julie Andrews,tt0124136,nominated,false,false,false,
Women of the Night IV,tt0267122,nominated,false,false,false,
Baseball,tt0108700,won,false,false,false,
TV Nation,tt0108951,won,false,false,false,
A Century of Women,tt0108720,nominated,false,false,false,
Punk,tt0150923,nominated,false,false,false,
The Hermitage: A Russian Odyssey,tt0123348,nominated,false,false,false,
One Survivor Remembers,tt0114044,won,false,false,false,
Taxicab Confessions,tt0114639,won,false,false,false,
5 American Kids - 5 American Handguns,tt0112261,nominated,false,false,false,
Hank Aaron: Chasing the Dream,tt0113254,nominated,false,false,false,
Moon Shot,tt0124010,nominated,false,false,false,
Joseph,tt0113483,won,false,false,false,
Martin Chuzzlewit,tt0112062,nominated,false,false,false,
The Marshal,tt0112061,nominated,false,false,false,
Love & War,tt0103481,nominated,false,false,false,
Buffalo Girls,tt0111903,won,false,false,false,
Redwood Curtain,tt0114252,nominated,false,false,false,
The Langoliers,tt0112040,nominated,false,false,false,
The Old Curiosity Shop,tt0108886,nominated,false,false,false,
The Return of the Native,tt0110977,nominated,false,false,false,
The Watcher,tt0112218,nominated,false,false,false,
A Special Evening with Elton John,tt0266984,nominated,false,false,false,
John Tesh Live at Red Rocks,tt0123926,nominated,false,false,false,
A Comedy Salute to Andy Kaufman,tt0112707,nominated,false,false,false,
AFI Life Achievement Award: A Tribute to Steven Spielberg,tt0114330,nominated,false,false,false,
"Dr. Katz, Professional Therapist",tt0111942,won,false,false,false,
Serving in Silence: The Margarethe Cammermeyer Story,tt0114395,won,false,false,false,
Madonna: Innocence Lost,tt0110429,nominated,false,false,false,
The Sentry Collection Presents Ben Vereen: His Roots,tt0327143,won,false,false,false,
Mitzi... Zings Into Spring,tt0327047,won,false,false,false,
Cindy,tt0077335,nominated,false,false,false,
Dorothy Hamill Presents Winners,tt0336311,nominated,false,false,false,
The John Davidson Christmas Show,tt0335211,nominated,false,false,false,
World of Magic,tt0343191,nominated,false,false,false,
Actor,tt0297702,won,false,false,false,
The Bastard,tt0077212,nominated,false,false,false,
The Dark Secret of Harvest Home,tt0077399,nominated,false,false,false,
The Four Feathers,tt0076047,nominated,false,false,false,
Holocaust,tt0077025,won,false,false,false,
Harold Robbins' 79 Park Avenue,tt0075515,nominated,false,false,false,
Quark,tt0077066,nominated,false,false,false,
Testimony of Two Men,tt0075594,nominated,false,false,false,
Wonder Woman,tt0074074,nominated,false,false,false,
Police Story,tt0069620,won,false,false,false,
Black Sheep Squadron,tt0073961,nominated,false,false,false,
"Roll of Thunder, Hear My Cry",tt0078173,nominated,false,false,false,
The Amazing Howard Hughes,tt0075670,won,false,false,false,
Standing Tall,tt0078316,nominated,false,false,false,
Tarantulas: The Deadly Cargo,tt0076798,nominated,false,false,false,
The Last Hurrah,tt0076296,nominated,false,false,false,
To Kill a Cop,tt0078403,nominated,false,false,false,
"Young Joe, the Forgotten Kennedy",tt0076943,won,false,false,false,
"A Sensitive, Passionate Man",tt0076682,nominated,false,false,false,
Having Babies II,tt0076130,nominated,false,false,false,
In the Matter of Karen Ann Quinlan,tt0076188,nominated,false,false,false,
NBC: The First Fifty Years - A Closer Look,tt10353950,won,false,false,false,
The 50th Annual Academy Awards,tt0271340,nominated,false,false,false,
Washington: Behind Closed Doors,tt0075597,nominated,false,false,false,
Cher... Special,tt0284954,won,false,false,false,
"Happy Birthday, Las Vegas",tt0335141,nominated,false,false,false,
Neil Diamond: I'm Glad You're Here with Me Tonight,tt0327061,nominated,false,false,false,
Olivia,tt0283516,nominated,false,false,false,
The Best of Families,tt0334832,nominated,false,false,false,
How the West Was Won,tt0077027,won,false,false,false,
A Love Affair: The Eleanor and Lou Gehrig Story,tt0077870,nominated,false,false,false,
King,tt0077038,won,false,false,false,
The Awakening Land,tt0076981,nominated,false,false,false,
Wheels,tt0077099,nominated,false,false,false,
See How She Runs,tt0078221,won,false,false,false,
Previn and the Pittsburgh,tt0329909,nominated,false,false,false,
The Second Barry Manilow Special,tt0337165,nominated,false,false,false,
The Carol Burnett Show,tt0061240,won,false,false,false,
Donny and Marie,tt0073985,nominated,false,false,false,
Poldark,tt0075560,nominated,false,false,false,
Bette Midler: Ol' Red Hair Is Back,tt0326758,won,false,false,false,
Perry Como's Easter by the Sea,tt0336346,nominated,false,false,false,
The Lawrence Welk Show,tt0047749,nominated,false,false,false,
CBS: On the Air,tt0334836,nominated,false,false,false,
"Mitzi... What's Hot, What's Not",tt0327046,nominated,false,false,false,
"Husbands, Wives & Lovers",tt0077028,nominated,false,false,false,
Laugh-In,tt0078641,nominated,false,false,false,
The Betty White Show,tt0075482,nominated,false,false,false,
Three's Company,tt0075596,nominated,false,false,false,
Superstunt,tt0327170,nominated,false,false,false,
Texaco Presents Bob Hope in a Very Special Special: On the Road with Bing,tt0337291,nominated,false,false,false,
The Carpenters... Space Encounters,tt0324033,nominated,false,false,false,
The Goldie Hawn Special,tt0335122,nominated,false,false,false,
Soap,tt0075584,won,false,false,false,
A.E.S. Hudson Street,tt0076972,nominated,false,false,false,
Maude,tt0068103,nominated,false,false,false,
The Love Boat,tt0075529,nominated,false,false,false,
"Welcome Back, Kotter",tt0072582,nominated,false,false,false,
The Richard Pryor Show,tt0075567,won,false,false,false,
The Captain and Tennille,tt0073970,nominated,false,false,false,
How to Survive the 70s and Maybe Even Bump Into Happiness,tt0326955,nominated,false,false,false,
They Said It with Music: Yankee Doodle to Ragtime,tt0335471,nominated,false,false,false,
"I, Claudius",tt0074006,won,false,false,false,
Anna Karenina,tt0075476,nominated,false,false,false,
Ziegfeld: The Man and His Women,tt0078526,won,false,false,false,
It Happened One Christmas,tt0076213,nominated,false,false,false,
Halloween Is Grinch Night,tt0183288,won,false,false,false,
Once Upon a Classic,tt0214361,nominated,false,false,false,
Peter Lundy and the Medicine Hat Stallion,tt0076539,nominated,false,false,false,
The Fat Albert Christmas Special,tt0335093,nominated,false,false,false,
A Family Upside Down,tt0077536,nominated,false,false,false,
The Ghost of Flight 401,tt0077610,nominated,false,false,false,
The Life and Assassination of the Kingfish,tt0076314,nominated,false,false,false,
The Nutcracker,tt0136439,nominated,false,false,false,
All in the Family,tt0066626,won,false,false,false,
America 2-Night,tt0076976,nominated,false,false,false,
Evening at Pops,tt0149452,nominated,false,false,false,
Shields and Yarnell,tt0075582,nominated,false,false,false,
The Dain Curse,tt0076999,nominated,false,false,false,
The Defection of Simas Kudirka,tt0077418,won,false,false,false,
Breaking Up,tt0077274,nominated,false,false,false,
Something for Joey,tt0076738,nominated,false,false,false,
Verna: USO Girl,tt0078459,nominated,false,false,false,
The Rockford Files,tt0071042,won,false,false,false,
A Killing Affair,tt0076266,nominated,false,false,false,
Just a Little Inconvenience,tt0076248,nominated,false,false,false,
Mary Jane Harper Cried Last Night,tt0076370,nominated,false,false,false,
Happy Days,tt0070992,won,false,false,false,
The Bob Newhart Show,tt0068049,nominated,false,true,false,
Eight Is Enough,tt0075500,nominated,false,false,false,
Our Town,tt0081290,won,false,false,false,
The Return of Captain Nemo,tt0077156,nominated,false,false,false,
Once Upon a Brothers Grimm,tt0076497,won,false,false,false,
The Body Human: The Miracle Months,tt0336061,won,false,false,false,
Between the Wars,tt0335623,nominated,false,false,false,
Cousteau: Oasis in Space,tt0335642,nominated,false,false,false,
Bing Crosby: His Life and Legend,tt0334948,nominated,false,false,false,
The Treasures of Tutankhamun,tt0327197,nominated,false,false,false,
Tut: The Boy King,tt0201277,nominated,false,false,false,
The George Burns One-Man Show,tt0335115,nominated,false,false,false,
The Gathering,tt0076067,won,false,false,false,
A Death in Canaan,tt0077412,nominated,false,false,false,
Jesus of Nazareth,tt0075520,nominated,false,false,false,
The Paul Simon Special,tt0336994,won,false,false,false,
Living Together,tt0078003,nominated,false,false,false,
Mary White,tt0076371,won,false,false,false,
