Name,Imdb,Status,Netflix us,Hulu us,Disney plus us,Appletv plus us
A Foreign Affair,tt0040367,nominated,false,false,false,
I Remember Mama,tt0040458,nominated,false,false,false,
Joan of Arc,tt0040491,won,false,false,false,
Green Grass of Wyoming,tt0040402,nominated,false,false,false,
The Loves of Carmen,tt0040552,nominated,false,false,false,
The Three Musketeers,tt0040876,nominated,false,false,false,
B.F.'s Daughter,tt0040141,nominated,false,false,false,
The Emperor Waltz,tt0040317,nominated,false,false,false,
The Secret Land,tt0040767,won,false,false,false,
Toward Independence,tt0040893,won,false,false,false,
Heart to Heart,tt0040428,nominated,false,false,false,
Operation Vittles,tt0040673,nominated,false,false,false,
Portrait of Jennie,tt0040705,won,false,false,false,
Deep Waters,tt0040281,nominated,false,false,false,
Red River,tt0040724,nominated,false,false,false,
The Paleface,tt0040679,won,false,false,false,
Casbah,tt0040214,nominated,false,false,false,
Romance on the High Seas,tt0040745,nominated,false,false,false,
That Lady in Ermine,tt0040869,nominated,false,false,false,
Wet Blanket Policy,tt0040958,nominated,false,false,false,
Easter Parade,tt0040308,won,false,false,false,
The Pirate,tt0040694,nominated,false,false,false,
When My Baby Smiles at Me,tt0040962,nominated,false,false,false,
The Little Orphan,tt0041592,won,false,false,false,
Mickey and the Seal,tt0040588,nominated,false,false,false,
Mouse Wreckers,tt0041661,nominated,false,false,false,
Robin Hoodlum,tt0040741,nominated,false,false,false,
Tea for Two Hundred,tt0040863,nominated,false,false,false,
Rhythm of a City,tt0039648,won,false,false,false,
Annie Was a Wonder,tt0040101,nominated,false,false,false,
Cinderella Horse,tt0040233,nominated,false,false,false,
So You Want to Be on the Radio,tt0040813,nominated,false,false,false,
You Can't Win,tt0040981,nominated,false,false,false,
Seal Island,tt0040763,won,false,false,false,
Calgary Stampede,tt0040200,nominated,false,false,false,
Going to Blazes!,tt0040393,nominated,false,false,false,
Samba-Mania,tt0040756,nominated,false,false,false,
Snow Capers,tt0040807,nominated,false,false,false,
The Snake Pit,tt0040806,won,false,false,false,
Moonrise,tt0040607,nominated,false,false,false,
The Search,tt0040765,won,false,false,false,
Louisiana Story,tt0040550,nominated,false,false,false,
The Treasure of the Sierra Madre,tt0040897,won,false,false,false,
Great Expectations,tt0038574,won,false,false,false,
The Foxes of Harrow,tt0039394,nominated,false,false,false,
Black Narcissus,tt0039192,won,false,false,false,
Life with Father,tt0039566,nominated,false,false,false,
The Ghost and Mrs. Muir,tt0039420,nominated,false,false,false,
Design for Death,tt0040285,won,false,false,false,
Journey Into Medicine,tt0039517,nominated,false,false,false,
The World Is Rich,tt0040004,nominated,false,false,false,
First Steps,tt0039384,won,false,false,false,
Passport to Nowhere,tt0039697,nominated,false,false,false,
School in the Mailbox,tt0039802,nominated,false,false,false,
Green Dolphin Street,tt0039437,won,false,false,false,
Unconquered,tt0039931,nominated,false,false,false,
Body and Soul,tt0039204,won,false,false,false,
Odd Man Out,tt0039677,nominated,false,false,false,
Song of the South,tt0038969,won,false,false,false,
Good News,tt0039431,nominated,false,false,false,
The Perils of Pauline,tt0039698,nominated,false,false,false,
"The Time, the Place and the Girl",tt0039038,nominated,false,false,false,
A Double Life,tt0039335,won,false,false,false,
Captain from Castile,tt0039243,nominated,false,false,false,
Forever Amber,tt0039391,nominated,false,false,false,
Mother Wore Tights,tt0039634,won,false,false,false,
Fiesta,tt0039377,nominated,false,false,false,
My Wild Irish Rose,tt0039647,nominated,false,false,false,
Road to Rio,tt0039776,nominated,false,false,false,
Gentleman's Agreement,tt0039416,won,false,false,false,
Crossfire,tt0039286,nominated,false,false,false,
Tweetie Pie,tt0039923,won,false,false,false,
Chip an' Dale,tt0039263,nominated,false,false,true,
Dr. Jekyll and Mr. Mouse,tt0039338,nominated,false,false,false,
Pluto's Blue Note,tt0039711,nominated,false,false,false,
Tubby the Tuba,tt0039919,nominated,false,false,false,
"Goodbye, Miss Turlock",tt0039432,won,false,false,false,
"Brooklyn, U.S.A.",tt0039221,nominated,false,false,false,
Moon Rockets,tt0039633,nominated,false,false,false,
Now You See It,tt0039671,nominated,false,false,false,
So You Want to Be in Pictures,tt0039843,nominated,false,false,false,
Climbing the Matterhorn,tt0039267,won,false,false,false,
A Voice Is Born,tt0039968,nominated,false,false,false,
Champagne for Two,tt0039258,nominated,false,false,false,
Fight of the Wild Stallions,tt0039379,nominated,false,false,false,
Give Us the Earth!,tt0039425,nominated,false,false,false,
The Bishop's Wife,tt0039190,won,false,false,false,
T-Men,tt0039881,nominated,false,false,false,
The Bachelor and the Bobby-Soxer,tt0039169,won,false,false,false,
Monsieur Verdoux,tt0039631,nominated,false,false,false,
Shoeshine,tt0038913,nominated,false,false,false,
Miracle on 34th Street,tt0039628,won,false,false,true,
A Cage of Nightingales,tt0039234,nominated,false,false,false,
It Happened on Fifth Avenue,tt0039502,nominated,false,false,false,
Kiss of Death,tt0039536,nominated,false,false,false,
Smash-Up: The Story of a Woman,tt0039840,nominated,false,false,false,
Boomerang!,tt0039208,nominated,false,false,false,
Blood on the Sun,tt0037547,won,false,false,false,
Experiment Perilous,tt0036807,nominated,false,false,false,
Love Letters,tt0037885,nominated,false,false,false,
The Keys of the Kingdom,tt0036983,nominated,false,false,false,
Frenchman's Creek,tt0036840,won,false,false,false,
A Thousand and One Nights,tt0038165,nominated,false,false,false,
San Antonio,tt0038048,nominated,false,false,false,
The Picture of Dorian Gray,tt0037988,won,false,false,false,
Mildred Pierce,tt0037913,nominated,false,false,false,
Leave Her to Heaven,tt0037865,won,false,false,false,
A Song to Remember,tt0038104,nominated,false,false,false,
The Spanish Main,tt0038108,nominated,false,false,false,
The True Glory,tt0038192,won,false,false,false,
The Last Bomb,tt0037861,nominated,false,false,false,
Hitler Lives,tt0037783,won,false,false,false,
Library of Congress,tt0037875,nominated,false,false,false,
To the Shores of Iwo Jima,tt0038175,nominated,false,false,false,
Wonder Man,tt0038260,won,false,false,false,
Captain Eddie,tt0037575,nominated,false,false,false,
They Were Expendable,tt0038160,nominated,false,false,false,
National Velvet,tt0037120,won,false,false,false,
"Objective, Burma!",tt0037954,nominated,false,false,false,
State Fair,tt0038116,won,false,false,false,
Belle of the Yukon,tt0036636,nominated,false,false,false,
Can't Help Singing,tt0036692,nominated,false,false,false,
Earl Carroll Vanities,tt0037664,nominated,false,false,false,
Here Come the Waves,tt0036912,nominated,false,false,false,
Sing Your Way Home,tt0038091,nominated,false,false,false,
Story of G.I. Joe,tt0038120,nominated,false,false,false,
Tonight and Every Night,tt0038178,nominated,false,false,false,
Why Girls Leave Home,tt0038249,nominated,false,false,false,
Spellbound,tt0038109,won,false,false,false,
Brewster's Millions,tt0037557,nominated,false,false,false,
Captain Kidd,tt0037576,nominated,false,false,false,
Flame of Barbary Coast,tt0037702,nominated,false,false,false,
G.I. Honeymoon,tt0037725,nominated,false,false,false,
Guest Wife,tt0037756,nominated,false,false,false,
Guest in the House,tt0036886,nominated,false,false,false,
Paris Underground,tt0037972,nominated,false,false,false,
The Enchanted Cottage,tt0037671,nominated,false,false,false,
The Man Who Walked Alone,tt0037893,nominated,false,false,false,
The Southerner,tt0038107,nominated,false,false,false,
The Valley of Decision,tt0038213,nominated,false,false,false,
The Woman in the Window,tt0037469,nominated,false,false,false,
This Love of Ours,tt0038162,nominated,false,false,false,
Anchors Aweigh,tt0037514,won,false,false,false,
Hitchhike to Happiness,tt0037782,nominated,false,false,false,
Incendiary Blonde,tt0037816,nominated,false,false,false,
Rhapsody in Blue,tt0038026,nominated,false,false,false,
Sunbonnet Sue,tt0038135,nominated,false,false,false,
The Three Caballeros,tt0038166,nominated,false,false,true,
The Lost Weekend,tt0037884,won,false,false,false,
Quiet Please!,tt0038011,won,false,false,false,
Donald's Crime,tt0037657,nominated,false,false,false,
Gypsy Life,tt0037912,nominated,false,false,false,
Jasper and the Beanstalk,tt0037828,nominated,false,false,false,
Life with Feathers,tt0037879,nominated,false,false,false,
Rippling Romance,tt0038028,nominated,false,false,false,
The Poet & Peasant,tt0037994,nominated,false,false,false,
Stairway to Light,tt0038114,won,false,false,false,
Along the Rainbow Trail,tt0037510,nominated,false,false,false,
"Screen Snapshots Series 25, No. 1: 25th Anniversary",tt0038059,nominated,false,false,false,
Story of a Dog,tt0038121,nominated,false,false,false,
White Rhapsody,tt0038247,nominated,false,false,false,
Your National Gallery,tt0038265,nominated,false,false,false,
Star in the Night,tt0038115,won,false,false,false,
A Gun in His Hand,tt0037758,nominated,false,false,false,
The Jury Goes Round 'n' Round,tt0037841,nominated,false,false,false,
The Little Witch,tt0037881,nominated,false,false,false,
The Bells of St. Mary's,tt0037536,won,false,false,false,
Lady on a Train,tt0037859,nominated,false,false,false,
The Unseen,tt0038205,nominated,false,false,false,
Three Is a Family,tt0037371,nominated,false,false,false,
Marie-Louise,tt0037899,won,false,false,false,
Dillinger,tt0037644,nominated,false,false,false,
Music for Millions,tt0037104,nominated,false,false,false,
Salty O'Rourke,tt0038047,nominated,false,false,false,
"What Next, Corporal Hargrove?",tt0038243,nominated,false,false,false,
The House on 92nd Street,tt0037795,won,false,false,false,
A Medal for Benny,tt0037906,nominated,false,false,false,
The Affairs of Susan,tt0037498,nominated,false,false,false,
A Tree Grows in Brooklyn,tt0038190,nominated,false,false,false,
Pride of the Marines,tt0038000,nominated,false,false,false,
Anna and the King of Siam,tt0038303,won,false,false,false,
Kitty,tt0037849,nominated,false,false,false,
The Razor's Edge,tt0038873,nominated,false,false,false,
The Yearling,tt0039111,won,false,false,false,
Caesar and Cleopatra,tt0038390,nominated,false,false,false,
Henry V,tt0036910,nominated,false,false,false,
The Green Years,tt0038578,nominated,false,false,false,
Seeds of Destiny,tt0038919,won,false,false,false,
Atomic Power,tt0038312,nominated,false,false,false,
Life at the Zoo,tt0038690,nominated,false,false,false,
Paramount News Issue #37,tt0038825,nominated,false,false,false,
Traffic with the Devil,tt0039043,nominated,false,false,false,
Blithe Spirit,tt0038363,won,false,false,false,
A Stolen Life,tt0038984,nominated,false,false,false,
The Best Years of Our Lives,tt0036868,won,false,false,false,
It's a Wonderful Life,tt0038650,nominated,false,false,false,
The Killers,tt0038669,nominated,false,false,false,
The Harvey Girls,tt0038589,won,false,false,false,
Blue Skies,tt0038370,nominated,false,false,false,
Canyon Passage,tt0038395,nominated,false,false,false,
Centennial Summer,tt0038406,nominated,false,false,false,
The Dolly Sisters,tt0037651,nominated,false,false,false,
Humoresque,tt0038622,nominated,false,false,false,
The Jolson Story,tt0038661,won,false,false,false,
Night and Day,tt0038776,nominated,false,false,false,
The Cat Concerto,tt0039251,won,false,false,false,
John Henry and the Inky-Poo,tt0038657,nominated,false,false,false,
Musical Moments from Chopin,tt0038413,nominated,false,false,false,
Squatter's Rights,tt0038978,nominated,false,false,false,
Walky Talky Hawky,tt0039093,nominated,false,false,false,
Facing Your Danger,tt0038515,won,false,false,false,
Dive-Hi Champs,tt0038483,nominated,false,false,false,
Golden Horses,tt0038569,nominated,false,false,false,
Smart as a Fox,tt0038953,nominated,false,false,false,
Sure Cures,tt0038998,nominated,false,false,false,
A Boy and His Dog,tt0038379,won,false,false,false,
College Queen,tt0038421,nominated,false,false,false,
Hiss and Yell,tt0038602,nominated,false,false,false,
The Luckiest Guy in the World,tt0038708,nominated,false,false,false,
The Seventh Veil,tt0038924,won,false,false,false,
Children of Paradise,tt0037674,nominated,false,false,false,
Notorious,tt0038787,nominated,false,false,false,
Road to Utopia,tt0038032,nominated,false,false,false,
The Blue Dahlia,tt0038369,nominated,false,false,false,
Vacation from Marriage,tt0037980,won,false,false,false,
The Dark Mirror,tt0038455,nominated,false,false,false,
The Strange Love of Martha Ivers,tt0038988,nominated,false,false,false,
The Stranger,tt0038991,nominated,true,false,false,
To Each His Own,tt0039040,nominated,false,false,false,
Brief Encounter,tt0037558,nominated,false,false,false,
"Rome, Open City",tt0038890,nominated,false,false,false,
Gaslight,tt0036855,won,false,false,false,
Address Unknown,tt0036581,nominated,false,false,false,
Casanova Brown,tt0036699,nominated,false,false,false,
No Time for Love,tt0036208,nominated,false,false,false,
Step Lively,tt0037313,nominated,false,false,false,
The Adventures of Mark Twain,tt0036582,nominated,false,false,false,
Wilson,tt0037465,won,false,false,false,
Kismet,tt0036984,nominated,false,false,false,
Lady in the Dark,tt0037000,nominated,false,false,false,
The Climax,tt0036715,nominated,false,false,false,
The Desert Song,tt0036755,nominated,false,false,false,
The Princess and the Pirate,tt0037193,nominated,false,false,false,
Laura,tt0037008,won,false,false,false,
Double Indemnity,tt0036775,nominated,false,false,false,
Dragon Seed,tt0036777,nominated,false,false,false,
Lifeboat,tt0037017,nominated,false,false,false,
The Uninvited,tt0037415,nominated,false,false,false,
The White Cliffs of Dover,tt0037462,nominated,false,false,false,
Home in Indiana,tt0036926,nominated,false,false,false,
Meet Me in St. Louis,tt0037059,nominated,false,false,false,
The Fighting Lady,tt0036823,won,false,false,false,
Resisting Enemy Interrogation,tt0037215,nominated,false,false,false,
With the Marines at Tarawa,tt0037468,won,false,false,false,
Hymn of the Nations,tt0036023,nominated,false,false,false,
New Americans,tt0037125,nominated,false,false,false,
Thirty Seconds Over Tokyo,tt0037366,won,false,false,false,
Days of Glory,tt0036748,nominated,false,false,false,
Secret Command,tt0037253,nominated,false,false,false,
The Story of Dr. Wassell,tt0037316,nominated,false,false,false,
Janie,tt0036970,nominated,false,false,false,
None But the Lonely Heart,tt0037135,nominated,false,false,false,
Going My Way,tt0036872,won,false,false,false,
Brazil,tt0036670,nominated,false,false,false,
Follow the Boys,tt0036832,nominated,false,false,false,
Higher and Higher,tt0036919,nominated,false,false,false,
Hollywood Canteen,tt0036922,nominated,false,false,false,
"Lady, Let's Dance",tt0037002,nominated,false,false,false,
Minstrel Man,tt0037076,nominated,false,false,false,
Song of the Open Road,tt0037297,nominated,false,false,false,
Sweet and Low-Down,tt0037333,nominated,false,false,false,
Up in Arms,tt0037420,nominated,false,false,false,
Since You Went Away,tt0037280,won,false,false,false,
Christmas Holiday,tt0036711,nominated,false,false,false,
It Happened Tomorrow,tt0036962,nominated,false,false,false,
Jack London,tt0036051,nominated,false,false,false,
Summer Storm,tt0037325,nominated,false,false,false,
The Bridge of San Luis Rey,tt0036672,nominated,false,false,false,
The Fighting Seabees,tt0036824,nominated,false,false,false,
The Hairy Ape,tt0036892,nominated,false,false,false,
The Woman of the Town,tt0037470,nominated,false,false,false,
Three Russian Girls,tt0037374,nominated,false,false,false,
Up in Mabel's Room,tt0037421,nominated,false,false,false,
Voice in the Wind,tt0037438,nominated,false,false,false,
Cover Girl,tt0036723,won,false,false,false,
Irish Eyes Are Smiling,tt0036961,nominated,false,false,false,
Knickerbocker Holiday,tt0036988,nominated,false,false,false,
Sensations of 1945,tt0037258,nominated,false,false,false,
The Merry Monahans,tt0037070,nominated,false,false,false,
Mouse Trouble,tt0037090,won,false,false,false,
And to Think That I Saw It on Mulberry Street,tt0036601,nominated,false,false,false,
"Dog, Cat, and Canary",tt0036764,nominated,false,false,false,
Fish Fry,tt0036829,nominated,false,false,false,
How to Play Football,tt0036933,nominated,false,false,false,
My Boy Johnny,tt0037108,nominated,false,false,false,
Swooner Crooner,tt0037339,nominated,false,false,false,
Who's Who in Animal Land,tt0037463,won,false,false,false,
50th Anniversary of Motion Pictures,tt0036576,nominated,false,false,false,
Blue-Grass Gentlemen,tt0036652,nominated,false,false,false,
Jammin' the Blues,tt0036968,nominated,false,false,false,
Movie Pests,tt0037092,nominated,false,false,false,
I Won't Play,tt0036939,won,false,false,false,
Bombalera,tt0036658,nominated,false,false,false,
Main Street Today,tt0037039,nominated,false,false,false,
His Butler's Sister,tt0036001,nominated,false,false,false,
Music in Manhattan,tt0037105,nominated,false,false,false,
Hail the Conquering Hero,tt0036891,nominated,false,false,false,
The Miracle of Morgan's Creek,tt0037077,nominated,false,false,false,
Two Girls and a Sailor,tt0037408,nominated,false,false,false,
Wing and a Prayer,tt0037466,nominated,false,false,false,
A Guy Named Joe,tt0035959,nominated,false,false,false,
None Shall Escape,tt0037136,nominated,false,false,false,
The Sullivans,tt0037323,nominated,false,false,false,
The Song of Bernadette,tt0036377,won,false,false,false,
Five Graves to Cairo,tt0035884,nominated,false,false,false,
Flight for Freedom,tt0035888,nominated,false,false,false,
Madame Curie,tt0036126,nominated,false,false,false,
Mission to Moscow,tt0036166,nominated,false,false,false,
The North Star,tt0036217,nominated,false,false,false,
Phantom of the Opera,tt0036261,won,false,false,false,
For Whom the Bell Tolls,tt0035896,nominated,false,false,false,
The Gang's All Here,tt0035916,nominated,false,false,false,
Thousands Cheer,tt0036432,nominated,false,false,false,
Corvette K-225,tt0035757,nominated,false,false,false,
Sahara,tt0036323,nominated,false,false,false,
So Proudly We Hail!,tt0036367,nominated,false,false,false,
Heaven Can Wait,tt0035979,nominated,false,false,false,
Lassie Come Home,tt0036098,nominated,false,false,false,
Desert Victory,tt0035796,won,false,false,false,
Baptism of Fire,tt0035662,nominated,false,false,false,
Report from the Aleutians,tt0036301,nominated,true,false,false,
The Battle of Russia,tt0036629,nominated,true,false,false,
War Department Report,tt0036512,nominated,false,false,false,
December 7th,tt0035790,won,false,false,false,
Children of Mars,tt0035734,nominated,false,false,false,
Plan for Destruction,tt0036268,nominated,false,false,false,
Swedes in America,tt0036405,nominated,false,false,false,
To the People of the United States,tt0036445,nominated,false,false,false,
Tomorrow We Fly,tt0036448,nominated,false,false,false,
Youth in Crisis,tt0036555,nominated,false,false,false,
Crash Dive,tt0035763,won,false,false,false,
Bombardier,tt0035689,nominated,false,false,false,
Stand by for Action,tt0036386,nominated,false,false,false,
Air Force,tt0035616,won,false,false,false,
"Hello Frisco, Hello",tt0035982,won,false,false,false,
Cabin in the Sky,tt0035703,nominated,false,false,false,
Hers to Hold,tt0035993,nominated,false,false,false,
Hit Parade of 1943,tt0035727,nominated,false,false,false,
Saludos Amigos,tt0036326,nominated,false,false,true,
Something to Shout About,tt0036375,nominated,false,false,false,
Stage Door Canteen,tt0036384,nominated,false,false,false,
Star Spangled Rhythm,tt0035379,nominated,false,false,false,
Thank Your Lucky Stars,tt0036422,nominated,false,false,false,
The Sky's the Limit,tt0036363,nominated,false,false,false,
Commandos Strike at Dawn,tt0035746,nominated,false,false,false,
Hangmen Also Die!,tt0035966,nominated,false,false,false,
Hi Diddle Diddle,tt0035996,nominated,false,false,false,
In Old Oklahoma,tt0036038,nominated,false,false,false,
Johnny Come Lately,tt0036057,nominated,false,false,false,
Lady of Burlesque,tt0036094,nominated,false,false,false,
The Amazing Mrs. Holliday,tt0035631,nominated,false,false,false,
The Fallen Sparrow,tt0035860,nominated,false,false,false,
The Kansan,tt0036065,nominated,false,false,false,
The Moon and Sixpence,tt0035078,nominated,false,false,false,
Victory Through Air Power,tt0036497,nominated,false,false,false,
This Is the Army,tt0036430,won,false,false,false,
Coney Island,tt0035749,nominated,false,false,false,
Casablanca,tt0034583,won,false,false,false,
In Which We Serve,tt0034891,nominated,false,false,false,
The More the Merrier,tt0036172,nominated,false,false,false,
The Ox-Bow Incident,tt0036244,nominated,false,false,false,
Watch on the Rhine,tt0036515,nominated,false,false,false,
The Yankee Doodle Mouse,tt0036547,won,false,false,false,
Greetings Bait,tt0035954,nominated,false,false,false,
Imagination,tt0036035,nominated,false,false,false,
Reason and Emotion,tt0036294,nominated,false,false,false,
The 500 Hats of Bartholomew Cubbins,tt0035602,nominated,false,false,false,
The Dizzy Acrobat,tt0035812,nominated,false,false,false,
Amphibious Fighters,tt0035634,won,false,false,false,
Cavalcade of Dance,tt0035724,nominated,false,false,false,
Champions Carry on,tt0035725,nominated,false,false,false,
"Screen Snapshots Series 23, No. 1: Hollywood in Uniform",tt0036008,nominated,false,false,false,
Seeing Hands,tt0036340,nominated,false,false,false,
Heavenly Music,tt0035981,won,false,false,false,
Letter to a Hero,tt0036107,nominated,false,false,false,
Mardi Gras,tt0036141,nominated,false,false,false,
Women at War,tt0036544,nominated,false,false,false,
This Land Is Mine,tt0036431,won,false,false,false,
Riding High,tt0036313,nominated,false,false,false,
So This Is Washington,tt0036368,nominated,false,false,false,
Princess O'Rourke,tt0036277,won,false,false,false,
The Human Comedy,tt0036022,won,false,false,false,
Action in the North Atlantic,tt0035608,nominated,false,false,false,
Destination Tokyo,tt0035799,nominated,false,false,false,
Shadow of a Doubt,tt0036342,nominated,false,false,false,
Holy Matrimony,tt0036009,nominated,false,false,false,
How Green Was My Valley,tt0033729,won,false,false,false,
Hold Back the Dawn,tt0033722,nominated,false,false,false,
Ladies in Retirement,tt0033802,nominated,false,false,false,
Sis Hopkins,tt0034193,nominated,false,false,false,
Sundown,tt0034242,nominated,false,false,false,
The Flame of New Orleans,tt0033606,nominated,false,false,false,
The Little Foxes,tt0033836,nominated,false,false,false,
The Son of Monte Cristo,tt0033076,nominated,false,false,false,
When Ladies Meet,tt0034386,nominated,false,false,false,
Blossoms in the Dust,tt0033407,won,false,false,false,
Louisiana Purchase,tt0033851,nominated,false,false,false,
Dr. Jekyll and Mr. Hyde,tt0033553,nominated,false,false,false,
Sun Valley Serenade,tt0034241,nominated,false,false,false,
The Chocolate Soldier,tt0033464,nominated,false,false,false,
Blood and Sand,tt0033405,won,false,false,false,
Aloma of the South Seas,tt0033331,nominated,false,false,false,
Billy the Kid,tt0033389,nominated,false,false,false,
Dive Bomber,tt0033537,nominated,false,false,false,
Churchill's Island,tt0033466,won,false,false,false,
A Letter from Home,tt0033828,nominated,false,false,false,
A Place to Live,tt1847530,nominated,false,false,false,
Adventure in the Bronx,tt0033316,nominated,false,false,false,
Bomber,tt0033423,nominated,false,false,false,
Christmas Under Fire,tt0033465,nominated,false,false,false,
Life of a Thoroughbred,tt0033833,nominated,false,false,false,
Norway in Revolt,tt0033961,nominated,false,false,false,
Russian Soil,tt1847681,nominated,false,false,false,
Soldiers of the Sky,tt0034213,nominated,false,false,false,
Warclouds in the Pacific,tt0034372,nominated,false,false,false,
I Wanted Wings,tt0033741,won,false,false,false,
A Yank in the R.A.F.,tt0034405,nominated,false,false,false,
Flight Command,tt0032477,nominated,false,false,false,
The Invisible Woman,tt0032637,nominated,false,false,false,
The Sea Wolf,tt0034162,nominated,false,false,false,
Topper Returns,tt0034303,nominated,false,false,false,
Sergeant York,tt0034167,won,false,false,false,
Lady Be Good,tt0033803,won,false,false,false,
All-American Co-Ed,tt0033323,nominated,false,false,false,
Blues in the Night,tt0033409,nominated,false,false,false,
Buck Privates,tt0033436,nominated,false,false,false,
Las Vegas Nights,tt0033814,nominated,false,false,false,
Ridin' on a Rainbow,tt0034106,nominated,false,false,false,
You'll Never Get Rich,tt0034409,nominated,false,false,false,
The Devil and Daniel Webster,tt0033532,won,false,false,false,
Back Street,tt0033365,nominated,false,false,false,
Ball of Fire,tt0033373,nominated,false,false,false,
Cheers for Miss Bishop,tt0033459,nominated,false,false,false,
King of the Zombies,tt0033787,nominated,false,false,false,
Lydia,tt0033858,nominated,false,false,false,
Mercy Island,tt0033906,nominated,false,false,false,
So Ends Our Night,tt0034208,nominated,false,false,false,
Suspicion,tt0034248,nominated,false,false,false,
Tanks a Million,tt0034264,nominated,false,false,false,
That Uncertain Feeling,tt0034274,nominated,false,false,false,
This Woman Is Mine,tt0034285,nominated,false,false,false,
Dumbo,tt0033563,won,false,false,false,
Birth of the Blues,tt0033396,nominated,false,false,false,
Ice-Capades,tt0033749,nominated,false,false,false,
Sunny,tt0034243,nominated,false,false,false,
The Strawberry Blonde,tt0034236,nominated,false,false,false,
One Foot in Heaven,tt0033980,nominated,false,false,false,
The Maltese Falcon,tt0033870,nominated,false,false,false,
Lend a Paw,tt0033824,won,false,false,true,
Boogie Woogie Bugle Boy of Company 'B',tt0033424,nominated,false,false,false,
Hiawatha's Rabbit Hunt,tt0033715,nominated,false,false,false,
How War Came,tt0033730,nominated,false,false,false,
Rhapsody in Rivets,tt0034097,nominated,false,false,false,
Rhythm in the Ranks,tt0034098,nominated,false,false,false,
Superman,tt0034247,nominated,false,false,false,
The Night Before Christmas,tt0033952,nominated,false,false,false,
The Rookie Bear,tt0034127,nominated,false,false,false,
Truant Officer Donald,tt0034314,nominated,false,false,false,
Of Pups and Puzzles,tt0033969,won,false,false,false,
Army Champions,tt0033354,nominated,false,false,false,
Beauty and the Beach,tt0033381,nominated,false,false,false,
Forty Boys and a Song,tt0033626,nominated,false,false,false,
Kings of the Turf,tt0033788,nominated,false,false,false,
Sagebrush and Silver,tt0034143,nominated,false,false,false,
Speaking of Animals Down on the Farm,tt0033552,nominated,false,false,false,
Main Street on the March!,tt0033866,won,false,false,false,
Alive in the Deep,tt0033322,nominated,false,false,false,
Forbidden Passage,tt0033618,nominated,false,false,false,
The Gay Parisian,tt0033651,nominated,false,false,false,
The Tanks Are Coming,tt0034263,nominated,false,false,false,
That Hamilton Woman,tt0034272,won,false,false,false,
Appointment for Love,tt0033348,nominated,false,false,false,
Skylark,tt0034198,nominated,false,false,false,
The Devil Pays Off,tt0033531,nominated,false,false,false,
The Men in Her Life,tt0033900,nominated,false,false,false,
Citizen Kane,tt0033467,won,false,false,false,
"Tall, Dark and Handsome",tt0034262,nominated,false,false,false,
The Devil and Miss Jones,tt0033533,nominated,false,false,false,
"Tom, Dick and Harry",tt0034299,nominated,false,false,false,
Here Comes Mr. Jordan,tt0033712,won,false,false,false,
Meet John Doe,tt0033891,nominated,false,false,false,
Night Train to Munich,tt0032842,nominated,false,false,false,
The Lady Eve,tt0033804,nominated,false,false,false,
This Above All,tt0035431,won,false,false,false,
George Washington Slept Here,tt0034780,nominated,false,false,false,
Random Harvest,tt0035238,nominated,false,false,false,
Silver Queen,tt0035335,nominated,false,false,false,
"Take a Letter, Darling",tt0035413,nominated,false,false,false,
The Magnificent Ambersons,tt0035015,nominated,false,false,false,
The Shanghai Gesture,tt0034175,nominated,false,false,false,
The Spoilers,tt0035369,nominated,false,false,false,
The Talk of the Town,tt0035417,nominated,false,false,false,
My Gal Sal,tt0035103,won,false,false,false,
Arabian Nights,tt0034465,nominated,false,false,false,
Captains of the Clouds,tt0034578,nominated,false,false,false,
The Jungle Book,tt0034928,nominated,false,false,false,
Mrs. Miniver,tt0035093,won,false,false,false,
Kings Row,tt0034946,nominated,false,false,false,
Moontide,tt0035082,nominated,false,false,false,
Ten Gentlemen from West Point,tt0035421,nominated,false,false,false,
The Pied Piper,tt0035189,nominated,false,false,false,
The Black Swan,tt0034522,won,false,false,false,
To the Shores of Tripoli,tt0035447,nominated,false,false,false,
Kokoda Front Line!,tt0034951,won,false,false,false,
Moscow Strikes Back,tt0035085,won,false,false,false,
The Battle of Midway,tt0034498,won,true,false,false,
Why We Fight,tt0035209,won,true,false,false,
A Ship Is Born,tt0035321,nominated,false,false,false,
"Africa, Prelude to Victory",tt0034434,nominated,false,false,false,
Combat Report,tt0034608,nominated,false,false,false,
Conquer by the Clock,tt0034610,nominated,false,false,false,
"Henry Browne, Farmer",tt0034843,nominated,false,false,false,
High Over the Borders,tt0034851,nominated,false,false,false,
High Stakes in the East,tt0034852,nominated,false,false,false,
Inside Fighting China,tt0034897,nominated,false,false,false,
It's Everybody's War,tt0034906,nominated,false,false,false,
Listen to Britain,tt0034978,nominated,false,false,false,
Little Belgium,tt0034979,nominated,false,false,false,
Little Isles of Freedom,tt0034981,nominated,false,false,false,
Mister Gardenia Jones,tt0035091,nominated,false,false,false,
Mr. Blabbermouth!,tt0035088,nominated,false,false,false,
Paramount Victory Short No. T2-2: We Refuse to Die,tt0035536,nominated,false,false,false,
Paramount Victory Short No. T2-3: The Price of Victory,tt0035210,nominated,false,false,false,
The Grain That Built a Hemisphere,tt0034806,nominated,false,false,false,
The New Spirit,tt0035120,nominated,false,false,false,
The White Eagle,tt0035554,nominated,false,false,false,
Twenty-One Miles,tt0035478,nominated,false,false,false,
